序号,流水号,平台会员编号,手机号(选填),证件号码,会员姓名,卡号(选填),用户角色,授权类型列表(选填枚举类型地址符号隔开),证件类型(选填默认PRC_ID)
7475,2282972129802716173,U2262966417018061984,,330281198605120091,测试1291819,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12313,2282972133762139156,U2262966424039326724,,330281198605120091,测试2206915,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7476,2282972129802716174,U2262966417018061985,,330281198605120091,测试1291881,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12314,2282972133762139157,U2262966424039326725,,330281198605120091,测试2206999,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12315,2282972133762139158,U2262966424039326726,,330281198605120091,测试2207725,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12506,2282972133837636622,U2262966424047715358,,330281198605120091,测试2281393,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7677,2282972129886602251,U2262966417034839098,,330281198605120091,测试1313751,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7678,2282972129886602252,U2262966417034839099,,330281198605120091,测试1313585,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7679,2282972129886602253,U2262966417034839100,,330281198605120091,测试1313625,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7680,2282972129886602254,U2262966417034839101,,330281198605120091,测试1313675,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12507,2282972133837636623,U2262966424047715359,,330281198605120091,测试2282907,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8575,2282972130238923792,U2262966417085170760,,330281198605120091,测试1455757,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12508,2282972133837636624,U2262966424047715360,,330281198605120091,测试2283007,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12509,2282972133837636625,U2262966424047715361,,330281198605120091,测试2283133,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8576,2282972130238923793,U2262966417085170761,,330281198605120091,测试1455941,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12510,2282972133837636626,U2262966424047715362,,330281198605120091,测试2283173,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12511,2282972133837636627,U2262966424047715363,,330281198605120091,测试2283485,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8577,2282972130238923794,U2262966417085170762,,330281198605120091,测试1455871,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12512,2282972133837636628,U2262966424047715364,,330281198605120091,测试2283539,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8578,2282972130238923795,U2262966417085170763,,330281198605120091,测试1455881,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12513,2282972133837636629,U2262966424047715365,,330281198605120091,测试2283721,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8579,2282972130238923796,U2262966417085170764,,330281198605120091,测试1456043,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12514,2282972133837636630,U2262966424047715366,,330281198605120091,测试2283751,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8580,2282972130247312392,U2262966417085170765,,330281198605120091,测试1455827,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12515,2282972133837636631,U2262966424047715367,,330281198605120091,测试2283795,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12516,2282972133837636632,U2262966424047715368,,330281198605120091,测试2284339,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12517,2282972133837636633,U2262966424047715369,,330281198605120091,测试2284439,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12518,2282972133846025225,U2262966424047715370,,330281198605120091,测试2284895,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12519,2282972133846025226,U2262966424047715371,,330281198605120091,测试2285793,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12520,2282972133846025227,U2262966424047715372,,330281198605120091,测试2286659,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8581,2282972130247312393,U2262966417085170766,,330281198605120091,测试1456909,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8582,2282972130247312394,U2262966417085170767,,330281198605120091,测试1457157,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8583,2282972130247312395,U2262966417085170768,,330281198605120091,测试1457239,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8584,2282972130247312396,U2262966417085170769,,330281198605120091,测试1457315,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8585,2282972130247312397,U2262966417085170770,,330281198605120091,测试1457001,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8586,2282972130247312398,U2262966417085170771,,330281198605120091,测试1456957,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8587,2282972130247312399,U2262966417085170772,,330281198605120091,测试1457189,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8588,2282972130247312400,U2262966417085170773,,330281198605120091,测试1457215,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8589,2282972130247312401,U2262966417085170774,,330281198605120091,测试1457293,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8590,2282972130247312402,U2262966417085170775,,330281198605120091,测试1457061,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8591,2282972130247312403,U2262966417085170776,,330281198605120091,测试1457145,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8592,2282972130247312404,U2262966417085170777,,330281198605120091,测试1457211,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8593,2282972130247312405,U2262966417085170778,,330281198605120091,测试1457481,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12521,2282972133846025228,U2262966424047715373,,330281198605120091,测试2286687,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5126,2282972128888357907,U2262966416900621453,,330281198605120091,测试1049034,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10012,2282972132881335311,U2262966423896720401,,330281198605120091,测试1682891,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5140,2282972128896746510,U2262966416900621467,,330281198605120091,测试1049788,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10021,2282972132881335320,U2262966423896720410,,330281198605120091,测试1683217,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10022,2282972132881335321,U2262966423896720411,,330281198605120091,测试1683199,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10023,2282972132889723913,U2262966423896720412,,330281198605120091,测试1683593,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10024,2282972132889723914,U2262966423896720413,,330281198605120091,测试1683381,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10025,2282972132889723915,U2262966423896720414,,330281198605120091,测试1683315,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10026,2282972132889723916,U2262966423896720415,,330281198605120091,测试1683317,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10027,2282972132889723917,U2262966423896720416,,330281198605120091,测试1683319,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10028,2282972132889723918,U2262966423896720417,,330281198605120091,测试1683767,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10029,2282972132889723919,U2262966423896720418,,330281198605120091,测试1683435,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10030,2282972132889723920,U2262966423896720419,,330281198605120091,测试1683631,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10031,2282972132889723921,U2262966423896720420,,330281198605120091,测试1683609,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10032,2282972132889723922,U2262966423896720421,,330281198605120091,测试1683777,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10033,2282972132889723923,U2262966423896720422,,330281198605120091,测试1683829,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10034,2282972132889723924,U2262966423896720423,,330281198605120091,测试1683729,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10035,2282972132889723925,U2262966423896720424,,330281198605120091,测试1683837,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10036,2282972132889723926,U2262966423896720425,,330281198605120091,测试1683911,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5341,2282972128972243985,U2262966416917398536,,330281198605120091,测试1061461,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5342,2282972128972243986,U2262966416917398537,,330281198605120091,测试1061468,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5343,2282972128972243987,U2262966416917398538,,330281198605120091,测试1061478,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5344,2282972128972243988,U2262966416917398539,,330281198605120091,测试1061546,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5345,2282972128972243989,U2262966416917398540,,330281198605120091,测试1061951,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5346,2282972128972243990,U2262966416917398541,,330281198605120091,测试1061993,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5347,2282972128972243991,U2262966416917398542,,330281198605120091,测试1062037,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5348,2282972128972243992,U2262966416917398543,,330281198605120091,测试1062084,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5349,2282972128972243993,U2262966416917398544,,330281198605120091,测试1062094,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5350,2282972128972243994,U2262966416917398545,,330281198605120091,测试1062100,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5351,2282972128972243995,U2262966416917398546,,330281198605120091,测试1062126,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5352,2282972128980632577,U2262966416917398547,,330281198605120091,测试1062146,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5353,2282972128980632578,U2262966416917398548,,330281198605120091,测试1062147,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5354,2282972128980632579,U2262966416917398549,,330281198605120091,测试1062208,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5355,2282972128980632580,U2262966416917398550,,330281198605120091,测试1062227,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5356,2282972128980632581,U2262966416917398551,,330281198605120091,测试1062347,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5357,2282972128980632582,U2262966416917398552,,330281198605120091,测试1062349,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5358,2282972128980632583,U2262966416917398553,,330281198605120091,测试1062421,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5359,2282972128980632584,U2262966416917398554,,330281198605120091,测试1062454,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5360,2282972128980632585,U2262966416917398555,,330281198605120091,测试1062528,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10221,2282972132956832783,U2262966423913497663,,330281198605120091,测试1716105,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10222,2282972132956832784,U2262966423913497664,,330281198605120091,测试1716205,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10223,2282972132956832785,U2262966423913497665,,330281198605120091,测试1716297,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10224,2282972132956832786,U2262966423913497666,,330281198605120091,测试1716165,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10225,2282972132956832787,U2262966423913497667,,330281198605120091,测试1716073,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10226,2282972132956832788,U2262966423913497668,,330281198605120091,测试1716101,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10227,2282972132956832789,U2262966423913497669,,330281198605120091,测试1716877,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10228,2282972132956832790,U2262966423913497670,,330281198605120091,测试1716357,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10229,2282972132956832791,U2262966423913497671,,330281198605120091,测试1715995,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10405,2282972133032330251,U2262966423930274820,,330281198605120091,测试1749503,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10406,2282972133032330252,U2262966423930274821,,330281198605120091,测试1749375,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10407,2282972133032330253,U2262966423930274822,,330281198605120091,测试1749567,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10408,2282972133032330254,U2262966423930274823,,330281198605120091,测试1750021,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10409,2282972133032330255,U2262966423930274824,,330281198605120091,测试1749395,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10411,2282972133032330257,U2262966423930274826,,330281198605120091,测试1749975,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10412,2282972133032330258,U2262966423930274827,,330281198605120091,测试1749569,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10413,2282972133032330259,U2262966423930274828,,330281198605120091,测试1749933,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10414,2282972133032330260,U2262966423930274829,,330281198605120091,测试1750041,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10415,2282972133032330261,U2262966423930274830,,330281198605120091,测试1750125,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10416,2282972133032330262,U2262966423930274831,,330281198605120091,测试1750691,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10417,2282972133032330263,U2262966423930274832,,330281198605120091,测试1750367,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10418,2282972133032330264,U2262966423930274833,,330281198605120091,测试1750145,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10419,2282972133032330265,U2262966423930274834,,330281198605120091,测试1750929,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10420,2282972133040718855,U2262966423930274835,,330281198605120091,测试1750531,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5521,2282972129047741443,U2262966416925787156,,330281198605120091,测试1071887,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5522,2282972129047741444,U2262966416925787157,,330281198605120091,测试1071935,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5523,2282972129047741445,U2262966416925787158,,330281198605120091,测试1071946,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10581,2282972133099439121,U2262966423938663485,,330281198605120091,测试1776307,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10582,2282972133099439122,U2262966423938663486,,330281198605120091,测试1776199,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5721,2282972129123238919,U2262966416934175805,,330281198605120091,测试1085529,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10584,2282972133099439124,U2262966423938663488,,330281198605120091,测试1777405,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10585,2282972133099439125,U2262966423938663489,,330281198605120091,测试1777597,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5722,2282972129123238920,U2262966416934175806,,330281198605120091,测试1085539,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10586,2282972133099439126,U2262966423938663490,,330281198605120091,测试1777795,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10587,2282972133099439127,U2262966423938663491,,330281198605120091,测试1777807,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10588,2282972133099439128,U2262966423938663492,,330281198605120091,测试1777589,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5724,2282972129123238922,U2262966416934175808,,330281198605120091,测试1085552,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10589,2282972133099439129,U2262966423938663493,,330281198605120091,测试1777835,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10590,2282972133099439130,U2262966423938663494,,330281198605120091,测试1777779,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5725,2282972129123238923,U2262966416934175809,,330281198605120091,测试1085557,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5726,2282972129123238924,U2262966416934175810,,330281198605120091,测试1085561,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10592,2282972133107827713,U2262966423938663496,,330281198605120091,测试1778051,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10593,2282972133107827714,U2262966423938663497,,330281198605120091,测试1778013,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5727,2282972129123238925,U2262966416934175811,,330281198605120091,测试1085569,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10594,2282972133107827715,U2262966423938663498,,330281198605120091,测试1777957,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10595,2282972133107827716,U2262966423938663499,,330281198605120091,测试1778071,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5728,2282972129123238926,U2262966416934175812,,330281198605120091,测试1085592,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10596,2282972133107827717,U2262966423938663500,,330281198605120091,测试1778627,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10597,2282972133107827718,U2262966423938663501,,330281198605120091,测试1778079,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5729,2282972129123238927,U2262966416934175813,,330281198605120091,测试1085639,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5931,2282972129207125008,U2262966416942564472,,330281198605120091,测试1107019,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5932,2282972129207125009,U2262966416942564473,,330281198605120091,测试1107063,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5933,2282972129207125010,U2262966416942564474,,330281198605120091,测试1107070,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5934,2282972129207125011,U2262966416942564475,,330281198605120091,测试1107081,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5935,2282972129207125012,U2262966416942564476,,330281198605120091,测试1107085,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5936,2282972129215513602,U2262966416942564477,,330281198605120091,测试1107132,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5937,2282972129215513603,U2262966416942564478,,330281198605120091,测试1107183,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5938,2282972129215513604,U2262966416942564479,,330281198605120091,测试1107527,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5939,2282972129215513605,U2262966416942564480,,330281198605120091,测试1107568,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5940,2282972129215513606,U2262966416942564481,,330281198605120091,测试1107625,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10796,2282972133174936587,U2262966423947052176,,330281198605120091,测试1815973,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10797,2282972133174936588,U2262966423947052177,,330281198605120091,测试1815959,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10798,2282972133174936589,U2262966423947052178,,330281198605120091,测试1815953,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10799,2282972133174936590,U2262966423947052179,,330281198605120091,测试1816203,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10800,2282972133174936591,U2262966423947052180,,330281198605120091,测试1816169,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10801,2282972133174936592,U2262966423947052181,,330281198605120091,测试1816035,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10802,2282972133174936593,U2262966423947052182,,330281198605120091,测试1816199,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10803,2282972133174936594,U2262966423947052183,,330281198605120091,测试1816375,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10804,2282972133174936595,U2262966423947052184,,330281198605120091,测试1816647,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10805,2282972133183325192,U2262966423947052185,,330281198605120091,测试1816599,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10806,2282972133183325193,U2262966423947052186,,330281198605120091,测试1817501,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10981,2282972133250434056,U2262966423963829267,,330281198605120091,测试1836479,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10982,2282972133250434057,U2262966423963829268,,330281198605120091,测试1836023,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10983,2282972133250434058,U2262966423963829269,,330281198605120091,测试1836215,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10984,2282972133250434059,U2262966423963829270,,330281198605120091,测试1836325,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10985,2282972133250434060,U2262966423963829271,,330281198605120091,测试1836151,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10986,2282972133250434061,U2262966423963829272,,330281198605120091,测试1836299,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10987,2282972133250434062,U2262966423963829273,,330281198605120091,测试1836251,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10988,2282972133250434063,U2262966423963829274,,330281198605120091,测试1836413,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10989,2282972133250434064,U2262966423963829275,,330281198605120091,测试1836743,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10990,2282972133250434065,U2262966423963829276,,330281198605120091,测试1836857,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10991,2282972133250434066,U2262966423963829277,,330281198605120091,测试1836813,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10992,2282972133250434067,U2262966423963829278,,330281198605120091,测试1837019,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10993,2282972133250434068,U2262966423963829279,,330281198605120091,测试1840003,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8167,2282972130087928835,U2262966417060004946,,330281198605120091,测试1386129,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12107,2282972133678253079,U2262966424022549628,,330281198605120091,测试2160387,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8177,2282972130087928845,U2262966417060004956,,330281198605120091,测试1389595,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12112,2282972133678253084,U2262966424022549633,,330281198605120091,测试2161557,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7251,2282972129718830102,U2262966417009673317,,330281198605120091,测试1256663,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7252,2282972129718830103,U2262966417009673318,,330281198605120091,测试1256783,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7253,2282972129718830104,U2262966417009673319,,330281198605120091,测试1256977,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7254,2282972129718830105,U2262966417009673320,,330281198605120091,测试1257097,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7255,2282972129718830106,U2262966417009673321,,330281198605120091,测试1257081,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7256,2282972129718830107,U2262966417009673322,,330281198605120091,测试1257157,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7257,2282972129718830108,U2262966417009673323,,330281198605120091,测试1257333,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7258,2282972129727218692,U2262966417009673324,,330281198605120091,测试1257409,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7259,2282972129727218693,U2262966417009673325,,330281198605120091,测试1257497,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7260,2282972129727218694,U2262966417009673326,,330281198605120091,测试1257745,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8181,2282972130087928849,U2262966417060004960,,330281198605120091,测试1390113,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8182,2282972130087928850,U2262966417060004961,,330281198605120091,测试1390051,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8183,2282972130087928851,U2262966417060004962,,330281198605120091,测试1389727,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8184,2282972130087928852,U2262966417060004963,,330281198605120091,测试1390209,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8185,2282972130087928853,U2262966417060004964,,330281198605120091,测试1389849,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8186,2282972130087928854,U2262966417060004965,,330281198605120091,测试1389895,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8187,2282972130087928855,U2262966417060004966,,330281198605120091,测试1390873,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12121,2282972133686641678,U2262966424022549642,,330281198605120091,测试2164583,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8189,2282972130096317448,U2262966417060004968,,330281198605120091,测试1390291,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8190,2282972130096317449,U2262966417060004969,,330281198605120091,测试1389989,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8191,2282972130096317450,U2262966417060004970,,330281198605120091,测试1390189,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12122,2282972133686641679,U2262966424022549643,,330281198605120091,测试2164633,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8192,2282972130096317451,U2262966417060004971,,330281198605120091,测试1390561,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8193,2282972130096317452,U2262966417060004972,,330281198605120091,测试1390101,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12123,2282972133686641680,U2262966424022549644,,330281198605120091,测试2164719,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12124,2282972133686641681,U2262966424022549645,,330281198605120091,测试2164749,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8195,2282972130096317454,U2262966417060004974,,330281198605120091,测试1390581,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12125,2282972133686641682,U2262966424022549646,,330281198605120091,测试2165027,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8196,2282972130096317455,U2262966417060004975,,330281198605120091,测试1390497,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12126,2282972133686641683,U2262966424022549647,,330281198605120091,测试2165271,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8197,2282972130096317456,U2262966417060004976,,330281198605120091,测试1390685,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12127,2282972133686641684,U2262966424022549648,,330281198605120091,测试2165321,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8198,2282972130096317457,U2262966417060004977,,330281198605120091,测试1390585,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12128,2282972133686641685,U2262966424022549649,,330281198605120091,测试2165373,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8199,2282972130096317458,U2262966417060004978,,330281198605120091,测试1391503,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8372,2282972130155037722,U2262966417076782092,,330281198605120091,测试1425125,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
